#{"t_start": 1754390739.1912675, "env_id": "None"}
r,l,t
1377.959165,7,614.179542
2605.296318,7,614.190302
1191.284033,7,614.200618
2040.134676,7,614.208867
675.932431,7,614.218593
1372.423361,7,614.226518
1631.501381,7,614.235176
565.376581,7,614.243455
1128.324592,7,614.251049
985.888898,7,614.257838
1209.139915,7,614.264708
266.147979,7,614.270981
534.770737,7,614.280628
1834.991481,7,614.288363
939.286712,7,614.296737
730.066884,7,614.305379
1018.743556,7,614.314486
1400.470394,7,614.321929
794.196236,7,614.330456
877.820716,7,614.337331
764.844446,7,614.344827
719.309421,7,614.352444
1702.909912,7,614.360182
851.011213,7,614.367399
687.224423,7,614.374402
2067.014183,7,614.38161
1710.968622,7,614.397219
1323.057333,7,614.4061
1381.425967,7,614.414444
1351.460765,7,614.422554
879.208695,7,614.430134
1093.291018,7,614.439059
729.154373,7,614.446757
414.010568,7,614.453961
875.870406,7,614.461631
1609.298679,7,614.469002
683.102448,7,614.476012
1374.23287,7,614.483277
323.975432,7,614.49233
240.714573,7,614.499549
235.308656,7,614.509666
2588.874214,7,614.518415
676.964473,7,614.524864
632.716912,7,614.532083
1397.729693,7,614.539004
1266.087811,7,614.546754
339.353773,7,614.554389
1037.829362,7,614.561541
667.033513,7,614.568967
1324.970974,7,614.576013
861.115756,7,614.583091
1023.866389,7,614.590286
1581.371145,7,614.600807
1104.932355,7,614.60809
611.42333,7,614.61628
1039.391389,7,614.624656
1625.079562,7,614.632617
587.134134,7,614.639991
-52.295604,7,614.647153
512.214053,7,614.654602
1053.91461,7,614.662183
1324.432274,7,614.66985
1174.930857,7,614.679127
611.23579,7,614.686183
2595.71309,7,614.694582
1439.347807,7,614.70368
1528.773018,7,614.713834
1777.049777,7,614.721064
1420.144679,7,614.728776
1164.754514,7,614.73773
1971.572139,7,614.74537
1813.677429,7,614.755892
362.604102,7,614.764165
-4.705504,7,614.772076
1772.902826,7,614.779818
1551.754715,7,614.7874
1743.222602,7,614.794866
1969.111898,7,614.802908
1345.921684,7,614.809486
969.139155,7,614.817911
339.911163,7,614.828367
1716.183131,7,614.836037
965.311411,7,614.846984
707.537733,7,614.855952
1274.149465,7,614.863583
1741.236847,7,614.871151
537.460444,7,614.879269
1255.546561,7,614.887087
2131.546838,7,614.894305
923.20905,7,614.90167
1763.679018,7,614.909822
2087.061656,7,614.91878
1480.592999,7,614.926195
760.197972,7,614.933586
906.95048,7,614.942953
1672.094944,7,614.950424
916.969395,7,614.960461
1088.367342,7,614.970854
1302.631494,7,614.979425
301.88913,7,614.988369
1342.910512,7,614.996475
1054.946735,7,615.005306
896.062562,7,615.014572
266.011785,7,615.027116
818.598522,7,615.035704
681.341707,7,615.046757
786.421805,7,615.054067
895.821906,7,615.062871
1333.268549,7,615.072337
1445.489856,7,615.082597
2169.092836,7,615.092397
497.552232,7,615.146104
598.364234,7,615.169778
2011.246339,7,615.180063
659.545675,7,615.189364
1664.311774,7,615.20124
1082.69055,7,615.210479
1205.914237,7,615.22083
1028.005109,7,615.228873
-290.101874,7,615.237572
913.752602,7,615.245297
-1.389279,7,615.254148
926.413717,7,615.261441
1793.620099,7,615.27038
-7.914266,7,615.281464
1348.410085,7,615.288473
417.554407,7,615.297261
874.47151,7,615.307656
1795.902264,7,615.317009
1549.247369,7,615.32496
838.141738,7,615.332915
947.507033,7,615.343894
1397.26687,7,615.353877
1060.292762,7,615.361126
1422.253071,7,615.368643
1005.416708,7,615.375344
1678.81223,7,615.386434
328.859284,7,615.393666
167.622966,7,615.4032
2095.32125,7,615.40964
84.48935,7,615.420544
702.714151,7,615.429132
1477.880957,7,615.438906
1019.311264,7,615.448463
1388.892784,7,615.455952
1664.441823,7,615.464335
1127.640711,7,615.473969
1727.522897,7,615.483994
975.686172,7,615.495061
1213.959236,7,615.503464
1770.538887,7,615.513975
1307.167698,7,615.522901
869.685773,7,615.531708
796.549608,7,615.540572
1355.59289,7,615.549276
1321.725308,7,615.557843
1270.694036,7,615.567658
689.329031,7,615.576761
1696.873968,7,615.585306
623.722318,7,615.593699
1713.012669,7,615.604112
926.161283,7,615.611598
647.54031,7,615.623392
979.663212,7,615.634511
704.841614,7,615.643172
1815.47457,7,615.652103
583.264545,7,615.662823
589.48078,7,615.671392
1666.789787,7,615.679913
1233.709035,7,615.687804
698.975013,7,615.698465
363.469123,7,615.707561
1264.798613,7,615.719311
1700.94702,7,615.728949
1004.897066,7,615.740224
1477.813428,7,615.750611
1730.099117,7,615.760885
1938.606995,7,615.771233
1205.460177,7,615.780206
1373.087206,7,615.788744
1516.848994,7,615.798175
1871.215284,7,615.807549
1290.521457,7,615.816478
737.49734,7,615.82711
1736.644169,7,615.836135
1303.801797,7,615.846112
1007.082636,7,615.856345
958.698507,7,615.866685
957.45788,7,615.875347
998.833911,7,615.88356
1135.5837,7,615.892898
964.353551,7,615.899303
255.149407,7,615.90595
1333.842547,7,615.916539
1419.745449,7,615.923205
707.831867,7,618.676178
1704.664676,7,618.684798
1027.474035,7,618.69558
1373.105874,7,618.706202
992.250856,7,618.714087
1573.417613,7,618.720704
1538.306003,7,618.726707
1120.152448,7,618.732731
1416.854501,7,618.742549
1625.459937,7,618.750824
2393.680366,7,618.761568
716.238123,7,618.771103
1328.447059,7,618.781487
1414.525027,7,618.789686
2112.021864,7,618.798368
744.550891,7,618.807117
1275.20762,7,618.816607
692.814869,7,618.825848
1443.54076,7,618.834672
831.122631,7,618.845539
681.487757,7,618.856049
967.877585,7,618.864063
1540.169385,7,618.874924
928.285443,7,618.882659
967.737177,7,618.890569
1107.001642,7,618.899476
1222.553505,7,618.908692
1015.209735,7,618.916882
1388.291234,7,618.925704
1760.539286,7,618.935708
332.05988,7,618.945121
699.135648,7,618.953578
960.343988,7,618.962497
2079.294799,7,618.973234
1034.590238,7,618.983556
951.623062,7,618.992824
1741.65708,7,619.00215
1527.012575,7,619.010954
1193.980487,7,619.020287
1429.651677,7,619.028444
1735.308152,7,619.037632
1554.321204,7,619.047591
1510.471032,7,619.055085
1221.924972,7,619.061726
1471.991332,7,619.071306
1196.361136,7,619.080715
1390.720442,7,619.089063
1355.656634,7,619.09793
1016.533302,7,619.105737
2000.233087,7,619.113391
1368.060149,7,619.120931
1697.367295,7,619.127687
1939.691279,7,619.134284
177.796516,7,619.141416
1447.889767,7,619.149161
800.154287,7,619.156283
949.895012,7,619.163416
360.684397,7,619.170052
215.589786,7,619.176781
2047.407199,7,619.186144
503.506347,7,619.193006
1062.778171,7,619.200182
1448.065019,7,619.208493
876.110183,7,619.217323
1405.228614,7,619.223911
1339.015423,7,619.230876
856.69605,7,619.237482
973.826413,7,619.2456
81.82556,7,619.255393
1060.220474,7,619.263916
1848.181851,7,619.270543
2043.450232,7,619.27864
746.861664,7,619.285776
1398.421097,7,619.292305
1294.483642,7,619.301348
1729.411681,7,619.307398
1383.620855,7,619.3168
1318.868545,7,619.323144
1313.812189,7,619.329984
693.709781,7,619.337747
1392.660447,7,619.344936
1111.345199,7,619.353178
1017.110959,7,619.359764
826.565365,7,619.366471
1479.232188,7,619.373397
916.872856,7,619.380149
1714.554606,7,619.38745
176.952386,7,619.394254
1226.877693,7,619.403107
976.196109,7,619.410138
238.547494,7,619.418447
1462.908827,7,619.426994
1845.823224,7,619.434827
1373.377767,7,619.44221
1867.764767,7,619.449252
1010.804615,7,619.458133
2240.539915,7,619.467149
1103.066897,7,619.47539
966.456023,7,619.483748
1338.449078,7,619.490858
1691.052849,7,619.497483
1795.820875,7,619.506345
1014.16122,7,619.512908
1167.987285,7,619.523196
591.703072,7,619.53029
44.090247,7,619.538664
1918.007907,7,619.546932
1685.880047,7,619.555269
653.99331,7,619.562345
1376.141186,7,619.569203
1088.370056,7,619.575827
917.583579,7,619.583746
1443.757539,7,619.590181
1786.314642,7,619.596529
1333.475876,7,619.603267
1168.343721,7,619.60936
1376.968443,7,619.61596
902.773388,7,619.622407
1650.691064,7,619.631827
955.795084,7,619.638517
1714.468785,7,619.645435
1651.867122,7,619.653819
1055.263516,7,619.661544
1161.069515,7,619.669449
1512.322073,7,619.675944
1290.45785,7,619.682888
1778.771772,7,619.689786
1082.629107,7,619.699272
993.973085,7,619.706708
459.455505,7,619.713847
370.80808,7,619.720579
1583.742597,7,619.727885
797.149584,7,619.737582
1334.035637,7,619.746943
1406.338879,7,619.756911
952.392456,7,619.765103
-253.462981,7,619.772027
1347.070257,7,619.781366
1350.489097,7,619.791564
1149.892289,7,619.799336
1347.49413,7,619.8069
907.251215,7,619.814504
925.118352,7,619.822149
1948.610287,7,619.830149
1218.021301,7,619.839457
1264.979475,7,619.85009
1365.355682,7,619.858912
356.581816,7,619.868312
1420.431747,7,619.87747
1420.472368,7,619.885528
2133.098472,7,619.892238
411.653553,7,619.898993
1794.500473,7,619.905473
1375.255577,7,619.914008
542.994338,7,619.922494
193.108161,7,619.930006
492.575574,7,619.937055
780.021124,7,619.943744
2125.045911,7,619.950647
941.608828,7,619.960332
437.405519,7,619.968306
1366.364533,7,619.977542
1314.359884,7,619.985189
601.84875,7,619.993409
940.213724,7,620.001195
280.208611,7,620.00837
1458.04157,7,620.016206
1663.395155,7,620.02403
1380.090542,7,620.031619
608.623907,7,620.038677
678.560409,7,620.045407
243.372339,7,620.052446
1018.484704,7,620.059543
1021.400912,7,620.069182
62.113776,7,620.078035
1090.770508,7,620.086231
1031.638082,7,620.094887
1829.735767,7,620.103286
1932.188878,7,620.110887
1279.046728,7,620.118713
1189.044398,7,620.127732
997.966107,7,620.133918
1962.091594,7,620.140329
1033.211988,7,620.146939
561.23275,7,620.155237
568.421919,7,620.162532
1809.071527,7,620.169737
619.414045,7,620.177074
1473.978907,7,620.1863
1369.275413,7,620.193196
1010.373413,7,620.203325
647.853828,7,620.210723
1827.515091,7,620.218556
1841.26592,7,620.225222
1337.948838,7,620.232863
1878.714059,7,620.240304
1531.540641,7,620.247188
708.144931,7,620.254389
992.381413,7,620.260902
304.322066,7,620.267897
1722.274475,7,620.275903
982.458433,7,620.282494
1080.263061,7,620.291403
1309.311083,7,620.298773
1112.558574,7,620.307359
1409.52576,7,620.316782
1044.955891,7,620.325571
965.940399,7,620.3349
1729.408566,7,620.344905
1326.790545,7,620.3531
1428.856623,7,620.360919
1689.448249,7,620.369234
1661.599726,7,620.377146
722.249952,7,620.385701
718.929076,7,620.393611
419.710254,7,620.402384
1809.425877,7,620.408987
1314.226011,7,620.416884
967.046737,7,620.424925
1007.471665,7,620.432644
767.705693,7,620.439117
907.707868,7,620.446182
1024.290093,7,620.452781
1816.530635,7,620.461736
925.995254,7,620.467754
1704.24143,7,620.475242
857.949405,7,620.482268
1275.59115,7,620.488681
1111.423093,7,620.494931
1497.38997,7,620.50316
853.624981,7,620.509683
1899.588321,7,620.51663
237.385912,7,620.524769
609.059585,7,620.532834
731.507647,7,620.539614
946.009823,7,620.548529
341.05212,7,620.555351
1797.608266,7,620.562285
844.238844,7,620.568617
982.927173,7,620.575199
872.845891,7,620.582096
693.497869,7,620.588521
1967.496965,7,620.59487
1013.42763,7,620.60153
536.095219,7,620.608244
1693.998552,7,620.616949
2283.112517,7,620.624004
1446.42648,7,620.630927
1522.102843,7,620.639306
1322.572734,7,620.647739
1214.310752,7,620.654989
1396.142806,7,620.662097
1686.925716,7,620.668676
1767.697433,7,620.675018
584.693933,7,620.682512
854.190026,7,620.68948
1340.405464,7,620.696239
903.534061,7,620.703245
1974.439863,7,620.709779
923.289713,7,620.71644
1241.935807,7,620.72498
651.848626,7,620.731157
1791.487489,7,620.740106
606.345857,7,620.74889
756.475038,7,620.755981
1689.112646,7,620.763863
1231.867709,7,620.770576
1001.882247,7,620.778164
960.39614,7,620.786238
1555.274138,7,620.792646
1835.914837,7,620.799276
910.946712,7,620.805851
1619.496744,7,620.812616
723.808725,7,620.820653
2475.598646,7,620.830381
1380.700301,7,620.839644
1479.833321,7,620.846534
1056.455564,7,620.857303
1016.919541,7,620.86752
727.829156,7,620.878314
1083.153028,7,620.887323
344.171663,7,620.896872
1160.146086,7,620.905668
2127.546138,7,620.913836
617.513244,7,620.922871
1072.703076,7,620.930976
1167.983014,7,620.941263
969.758562,7,620.949872
1338.128441,7,620.96015
523.925892,7,620.968352
1292.718281,7,620.974821
586.412366,7,620.984188
632.539217,7,623.911233
1795.916547,7,623.920824
2233.658324,7,623.931165
1558.686768,7,623.941215
1061.326429,7,623.951795
677.392279,7,623.96155
1003.468608,7,623.971985
1035.826802,7,623.984092
1368.282776,7,623.995518
1616.19665,7,624.006436
42.825333,7,624.016867
1290.30547,7,624.025141
1462.61023,7,624.035439
1282.335012,7,624.044932
1054.511849,7,624.055209
1033.992843,7,624.066364
1275.000472,7,624.075078
2233.614761,7,624.087207
2011.11934,7,624.095407
2170.541847,7,624.109389
349.416082,7,624.119991
1266.58458,7,624.130473
1368.37916,7,624.139469
1767.502843,7,624.148578
1180.229389,7,624.156763
1808.64478,7,624.165373
807.740523,7,624.172801
1641.02476,7,624.182697
1056.949425,7,624.192003
884.99721,7,624.200559
1775.951819,7,624.207905
300.881676,7,624.218344
1393.695189,7,624.227779
907.166469,7,624.237165
367.340516,7,624.246033
1634.372758,7,624.258027
1846.849078,7,624.269996
1342.244171,7,624.27945
1827.604768,7,624.289621
2193.864529,7,624.299348
1608.398008,7,624.310894
1388.44321,7,624.319221
1511.41567,7,624.327483
1801.281058,7,624.337817
659.794362,7,624.347966
1285.804324,7,624.357967
1277.088431,7,624.367428
1290.184249,7,624.375373
1357.68206,7,624.383527
568.328254,7,624.393097
1755.516386,7,624.402771
1500.810473,7,624.411771
1827.281136,7,624.423731
1666.779737,7,624.435013
1339.187025,7,624.44488
1406.190641,7,624.454618
934.11698,7,624.464582
1390.454355,7,624.473616
1075.744108,7,624.48528
199.076617,7,624.500905
954.922204,7,624.511587
1950.261128,7,624.522864
1077.08004,7,624.535907
1024.39532,7,624.546463
1307.90075,7,624.557888
659.106107,7,624.568761
1199.712562,7,624.579377
1603.20692,7,624.589419
966.54634,7,624.599799
2112.454909,7,624.608443
1002.011288,7,624.618748
1432.997518,7,624.700444
1322.952068,7,624.712286
1053.795943,7,624.72231
900.688542,7,624.734203
1379.113367,7,624.744586
1441.660559,7,624.754552
592.93128,7,624.767536
1346.821937,7,624.775962
382.500476,7,624.78736
1292.863713,7,624.797403
1102.134475,7,624.806951
1041.883938,7,624.817054
1459.46068,7,624.827468
1346.698894,7,624.836906
1791.472532,7,624.846719
956.35822,7,624.855797
301.753274,7,624.864548
1613.957867,7,624.873071
686.071931,7,624.887058
1118.316026,7,624.895356
1123.359451,7,624.904963
964.611636,7,624.913611
1840.135333,7,624.921746
1795.560523,7,624.92951
1270.352861,7,624.939504
1408.626821,7,624.948431
1281.652098,7,624.956532
398.193696,7,624.965265
1563.833242,7,624.97384
955.939495,7,624.983924
1258.690281,7,624.995116
1323.328833,7,625.00474
1752.359015,7,625.015817
1232.757663,7,625.026328
953.085204,7,625.034773
913.535629,7,625.042319
900.160394,7,625.051791
916.362662,7,625.060774
1347.396125,7,625.071006
-83.609516,7,625.081379
1307.036012,7,625.08961
205.68141,7,625.102877
968.288715,7,625.114974
1042.938134,7,625.123151
1887.467281,7,625.132332
1348.316465,7,625.13945
1040.88224,7,625.148838
1670.783082,7,625.158401
1363.290533,7,625.166948
1413.445096,7,625.175333
950.929375,7,625.18464
997.732309,7,625.194785
2234.630194,7,625.202376
1036.744562,7,625.212257
974.964329,7,625.219944
1122.152929,7,625.229964
929.632689,7,625.239384
1346.550616,7,625.248617
682.269995,7,625.256058
1432.539106,7,625.265174
1328.120864,7,625.273347
1813.378457,7,625.281628
1828.632482,7,625.289195
1791.007969,7,625.297863
73.357373,7,625.305029
1024.930127,7,625.311306
946.77164,7,625.321103
925.595961,7,625.329939
1591.044838,7,625.340661
1019.013769,7,625.349761
1489.372498,7,625.358716
1386.002555,7,625.369215
2178.43933,7,625.376603
697.891768,7,625.385814
267.671797,7,625.394786
533.31023,7,625.402515
323.978323,7,625.410264
1364.670099,7,625.420755
1428.935143,7,625.430046
1266.132924,7,625.440444
1696.425146,7,625.44805
883.685578,7,625.456981
610.601897,7,625.465446
945.387666,7,625.472534
2743.486172,7,625.48136
2214.51901,7,625.488691
238.577779,7,625.498917
1225.665321,7,625.507108
1224.971459,7,625.516482
374.207571,7,625.525825
472.920425,7,625.53794
911.981475,7,625.547566
366.372929,7,625.557616
1763.707686,7,625.567601
192.886383,7,625.574649
968.563951,7,625.584106
1060.615877,7,625.591428
1696.271515,7,625.599888
1040.762409,7,625.606759
899.995541,7,625.614183
690.344097,7,625.623342
2302.272418,7,625.632932
793.08092,7,625.644287
1047.996918,7,625.65298
929.516449,7,625.662638
1488.881166,7,625.673008
252.227915,7,625.682495
557.691631,7,625.691162
934.906873,7,625.701468
1376.703066,7,625.708347
1321.849385,7,625.715202
730.734805,7,625.723249
1580.098712,7,625.731635
2199.207454,7,625.740468
515.044352,7,625.755017
1405.101683,7,625.764669
988.62244,7,625.774511
1482.661463,7,625.785479
1904.852591,7,625.7939
1182.827031,7,625.802184
559.279836,7,625.81101
1408.804248,7,625.820345
241.122204,7,625.831115
346.107562,7,625.840355
2211.76145,7,625.853377
1087.123526,7,625.862804
1924.115483,7,625.874449
1122.793996,7,625.884028
1332.632265,7,625.890949
384.657823,7,625.898753
582.989413,7,625.907781
2194.648788,7,625.918423
2224.439086,7,625.929337
847.25113,7,625.938007
1925.902452,7,625.947138
1407.731741,7,625.956338
1268.288034,7,625.968697
273.694713,7,625.978435
989.89141,7,625.986796
2141.66121,7,625.997157
1353.660288,7,626.007805
2401.548749,7,626.0161
1106.835736,7,626.022506
1707.62887,7,626.031801
704.95031,7,626.042023
1313.39845,7,626.04973
2146.517012,7,626.057284
1020.918574,7,626.064344
1271.813927,7,626.071792
1080.671418,7,626.085613
1034.098573,7,626.09514
655.999731,7,626.105681
574.050296,7,626.115657
415.06509,7,626.126552
1371.21877,7,626.134431
2418.596498,7,626.142648
638.575241,7,626.15063
687.292261,7,626.159694
1429.776908,7,626.167404
832.07334,7,626.175807
1088.71423,7,626.187818
436.533668,7,626.198408
1262.613304,7,626.206256
1552.849277,7,626.21692
2568.345983,7,626.226585
1181.190836,7,626.234978
1254.583932,7,626.244085
1379.068498,7,626.254685
1423.611605,7,626.261992
621.16654,7,626.270175
906.643788,7,626.278329
1439.695642,7,626.287656
684.256973,7,626.294406
913.458651,7,626.301986
945.921524,7,626.314133
640.154623,7,626.324858
693.952582,7,626.336213
1023.974059,7,626.34628
1559.125815,7,626.35406
1703.388766,7,626.361775
669.648759,7,626.368787
